BN/Registration Number	Charity Name	Charity Status	Effective Date of Status	Sanction	Designation code	Category code	Address	City	Province	Country	Postal Code/Zip Code	
818372682RR0001	Enable Haiti	Registered	2012-04-18		C	02	1797 HERITAGE ROAD	KINGSVILLE	ON	CA	N9Y2E6	
701231920RR0001	Encounter Church Hamilton	Registered	2017-07-26		C	39	413 SOUTHCOTE RD	ANCASTER	ON	CA	L9G2W4	
807323431RR0001	Encounter Church Kingston	Registered	2014-08-06		C	39	128 JEAN WORRELL CRES	KINGSTON	ON	CA	K7K6T4	
816016794RR0001	Encounter Community Church of Lindsay	Registered	2016-01-01		C	49	31.5 WELDON ROAD	LINDSAY	ON	CA	K9V4R4	
889180899RR0001	Encourage Others Foundation	Registered	1996-09-23		B	43	89 AURIGA DRIVE	NEPEAN	ON	CA	K2E7Z2	
832984389RR0001	End of Life Planning Canada	Registered	2015-01-30		C	11	504 - 55 EGLINTON AVE E	TORONTO	ON	CA	M4P1G8	
803574417RR0001	Endeavour Volunteer Consulting for Non-Profits	Registered	2011-04-01		C	59	PO BOX 76587                  1661 DENISON ST.	MARKHAM	ON	CA	L3R0N5	
835204272RR0001	Endless Possibilities & Hope Development Organization	Registered	2008-01-01		C	09	102 RUBYSILVER DRIVE	BRAMPTON	ON	CA	L6P1R1	
828893818RR0001	Endtime Christian Assembly	Registered	2008-08-20		C	39	52 CRAIGLEE DRIVE	SCARBOROUGH	ON	CA	M1N2M1	
814712295RR0001	Endtime Harvest Outreach Prayer Ministries	Registered	2014-01-08		C	39	PO BOX 60541 RPO JANE WILSON	NORTH YORK	ON	CA	M3L2N5	
800168551RR0001	Energy for Opportunity	Registered	2009-09-21		C	09	PO BOX 1234 STATION A	WINDSOR	ON	CA	N9A6P8	
805418647RR0001	Engage and Change	Registered	2013-07-01		A	03	890 CALEDONIA ROAD	TORONTO	ON	CA	M6B3Y1	
782350094RR0001	Engedi Spiritual Formation	Registered	2016-03-03		C	39	68 LAURELCREST STREET	BRAMPTON	ON	CA	L6S5W3	
806749818RR0001	Englehart & Area Food Bank	Registered	2008-03-10		C	09	BOX 496	ENGLEHART	ON	CA	P0J1H0	
780015921RR0001	Enku Scholarship Fund	Registered	2017-01-01		C	21	34 GEORGE MARTIN DRIVE,	MARKHAM	ON	CA	L3R4S6	
847428901RR0001	Enoch Society for Care of the Aging	Registered	2012-01-01		C	09	510 - 51 DONLANDS AVE	TORONTO	ON	CA	M4J5B3	
838879609RR0001	Eparchial Office of Youth Ministry	Registered	2010-10-12		C	38	940 THE EAST MALL             SUITE 201	TORONTO	ON	CA	M9B6J7	
888116068RR0001	Eparchy of Mar Addai of Toronto of the Chaldeans in Canada Good Shepherd Chaldean Cathedral	Registered	1992-05-25		C	38	5800 - 40 KING ST W	TORONTO	ON	CA	M5H3S1	
817484892RR0001	Ephraim's Place Community Centre	Registered	2009-08-10		C	09	1875 SHEPPARD AVENUE WEST	TORONTO	ON	CA	M3L1Y6	
854491511RR0001	EquineAbility Therapeutic Riding Centre	Registered	2013-08-31		C	56	3908 NEFF ROAD	STEVENSVILLE	ON	CA	L0S1S0	
823830849RR0001	Equip to Serve	Registered	2013-01-01		C	22	379 LAKESHORE ROAD WEST	OAKVILLE	ON	CA	L6K1G4	
858330640RR0001	Equip Leadership Canada	Registered	2003-01-01		C	47	PO BOX 25 STN MAIN	STOUFFVILLE	ON	CA	L4A7Z4	
772067724RR0001	Erie Presbytery of The United Church of Canada	Registered	2016-03-03		C	44	381 BURTCH RD	MOUNT PLEASANT	ON	CA	N0E1K0	
140647116RR0001	Erie Shores Health Foundation	Registered	1992-01-01		A	13	194 TALBOT W	LEAMINGTON	ON	CA	N8H1N9	
127103992RR0001	Erie Shores Healthcare	Registered	1967-01-01		C	10	194 TALBOT ST W	LEAMINGTON	ON	CA	N8H1N9	
129640264RR0001	Erie Shores HealthCare Auxiliary	Registered	1967-01-01		C	19	194 TALBOT ST W.	LEAMINGTON	ON	CA	N8H1N9	
118901446RR0001	ErinoakKids Centre for Treatment and Development	Registered	1971-10-05		C	11	2655 NORTH SHERIDAN WAY       STE 110	MISSISSAUGA	ON	CA	L5K2P8	
888782570RR0001	Escarpment Biosphere Conservancy, Inc.	Registered	1997-03-17		C	52	503 DAVENPORT ROAD	TORONTO	ON	CA	M4V1B8	
801945254RR0001	Eslah Islamic Association	Registered	2016-01-01		C	60	4383 KINGSTON RD              UNIT 2-3	TORONTO	ON	CA	M1E2N2	
843561242RR0001	Espanola Helping Hand Food Bank Ltd.	Registered	2014-03-17		C	09	87 CENTRE ST.                 UNIT C	ESPANOLA	ON	CA	P5E1S4	
848155172RR0001	Espanola Youth Centre (Board)	Registered	2014-01-01		C	09	32 ARTHUR CRT	ESPANOLA	ON	CA	P5E1C3	
807599774RR0001	Essence of Mind Outreach Program Inc.	Registered	2016-09-16		C	11	4 NEWARK WAY	BRAMPTON	ON	CA	L7A2V1	
825227648RR0001	Essential Aid and Family Services of Ontario Inc.	Registered	2014-01-01		C	09	109 - 100 MAIN ST E	HAMILTON	ON	CA	L8N3W4	
859015752RR0001	Essex and Community Historical Research Society	Registered	2008-02-21		C	50	18 GORDON AVE	ESSEX	ON	CA	N8M2M4	
128780376RR0001	Essex County Diversion Program Inc.	Registered	2013-07-12		C	09	1821 PROVINCIAL ROAD	WINDSOR	ON	CA	N8W5V7	
107311177RR0001	Essex Region Conservation Authority	Registered	1977-01-01		C	52	311 - 360 FAIRVIEW AVE W	ESSEX	ON	CA	N8M1Y6	
837241017RR0001	Essex Region Goodfellows	Registered	2008-12-11		A	03	38 CRANBERRY CRT	ESSEX	ON	CA	N8M3G5	
846305308RR0001	Essex Region Literary Network	Registered	2012-01-01		C	21	100 AUGUSTINE DRIVE	KINGSVILLE	ON	CA	N9Y1C5	
891452575RR0001	Estonian Foundation of Canada	Registered	1974-01-14		C	03	956 BROADVIEW AVE	TORONTO	ON	CA	M4K2R6	
804120020RR0001	Estonian Studies Centre	Registered	2010-06-08		C	50	310 BLOOR STREET WEST,	TORONTO	ON	CA	M5S1W4	
818150781RR0001	Eternal Hope Anglican Church	Registered	2013-02-19		C	39	117, VICTORIA STREET	CARLETON PLACE	ON	CA	K7C2W9	
848700944RR0001	Eternal Hope Spiritualist Centre	Registered	2008-08-08		C	39	P.O.BOX 654,(201 SECOND ST.)	COBOURG	ON	CA	K9A4L3	
809215569RR0001	Eternal Life Prayer Ministry	Registered	2015-11-25		C	39	7 - 73 ALNESS ST	NORTH YORK	ON	CA	M3J2H2	
844047241RR0001	Eternal Life Spiritual Centre of the Spiritual Science Fellowship	Registered	2014-01-01		C	39	139 MARY STREET NORTH         UNIT #212	OSHAWA	ON	CA	L1G7X1	
872844600RR0001	Eternal Sacred Order of Cherubim and Seraphim Church Mount of Miracles	Registered	2014-07-14		C	39	11-1730 ALBION RD	TORONTO	ON	CA	M9V1C2	
785283722RR0001	Ethel Conservative Mennonite Church	Registered	2016-01-01		C	34	8864 ROAD 167                 RR 1	GOWANSTOWN	ON	CA	N0G1Y0	
816144711RR0001	Ethiopian Orthodox Tewahedo Debre Yedras Like Semaetat St George Church Guelph	Registered	2015-10-23		C	39	RM 144-ORCHARD PARK OFFICE CTR5420 HIGHWAY 6, P.O.BOX 8	GUELPH	ON	CA	N1H6J2	
857773717RR0001	Etobicoke Music Festival Foundation	Registered	2010-07-14		C	22	59 WOODCREST DRIVE	TORONTO	ON	CA	M9A4J3	
850740432RR0001	Eucharist Church of Hamilton	Registered	2014-07-01		C	39	49 MURRAY STREET WEST	HAMILTON	ON	CA	L8L1B4	
830949004RR0001	Eun-Hae Methodist Church	Registered	2010-12-22		C	39	766 VERMOUTH AVE	MISSISSAUGA	ON	CA	L5A3T3	
826511230RR0001	Evangel Pentecostal Church Oakville	Registered	1967-01-01		C	36	1450 REBECCA STREET	OAKVILLE	ON	CA	L6L1Z7	
849494653RR0001	Evangelical Baptist Church of Windsor	Registered	2009-08-10		C	31	3285 MANCHESTER ROAD	WINDSOR	ON	CA	N9C1Y1	
769062290RR0001	Evangelical Church Snowball	Registered	2017-01-01		C	39	39 BLACKWATER CRESCENT	TORONTO	ON	CA	M1B1L5	
830771127RR0001	Evangelical Lutheran Foundation of Eastern Canada	Registered	2007-04-12		A	43	74 WEBER STREET WEST	KITCHENER	ON	CA	N2H3Z3	
827155862RR0001	Evangelical Mission Jesus Christ is Alive Ministries	Registered	2013-01-01		C	49	SHOPPER'S WORLD3003 DANFORTH  AVE PO BOX 93591	TORONTO	ON	CA	M4C5R4	
796536290RR0001	Events For Life Centre Inc.	Registered	2015-12-10		C	11	PO BOX 1045	THORNBURY	ON	CA	N0H2P0	
841943384RR0001	Everest S.E.L.F. Foundation	Registered	2015-02-13		C	21	17 HAMBLEY AVENUE	TORONTO	ON	CA	M4E2R5	
837834894RR0001	Evergreen Church	Registered	2008-09-06		C	39	144 ARMITAGE DR	NEWMARKET	ON	CA	L3Y5L7	
108154568RR0001	Evergreen Pastoral Charge (United Church of Canada)	Registered	2007-05-11		C	44	1498 WINDERMERE ROAD          RR2	UTTERSON	ON	CA	P0B1M0	
824003958RR0001	Evergreen: A United Neighbourhood	Registered	2012-11-09		C	09	139 HERON STREET	THUNDER BAY	ON	CA	P7C2M2	
834801714RR0001	Every Day Ministries Canada	Registered	2012-07-01		C	47	116-10 GILLINGHAM DRIVE       SUITE 416	BRAMPTON	ON	CA	L6X5A5	
854904836RR0001	Every Nation Ministries - GTA	Registered	2006-01-24		C	39	SUITE 216                     2323 BLOOR STREET	TORONTO	ON	CA	M6S4W1	
822110359RR0001	Evolution Theatre	Registered	2008-10-14		C	22	293 SINGLETON WAY	ORLEANS	ON	CA	K1E2B2	
835492257RR0001	Ewashko Singers	Registered	2017-08-01		C	22	2227 PETER ROBINSON ROAD	CARP	ON	CA	K0A1L0	
844542217RR0001	Ewing's Sarcoma Research Foundation	Registered	2008-01-01		B	13	271 YORKLAND BLVD.	TORONTO	ON	CA	M2J1S5	
833197908RR0001	Ex Corde Foundation	Registered	2012-04-30		A	43	700 KING STREET WEST	HAMILTON	ON	CA	L8P1C7	
815540323RR0001	Excel Toronto Financial Support for Post-Secondary Studies	Registered	2016-02-01		C	21	710 - 38 WILLIAM CARSON CRES	NORTH YORK	ON	CA	M2P2H2	
863717385RR0001	Excellence in Literacy Foundation - La Fondation d'Excellence en Alphabétisme	Registered	2005-04-01		C	20	PO BOX 639	RICHMOND	ON	CA	K0A2Z0	
808816664RR0001	Exeter Community Food Bank	Registered	2010-05-13		C	09	249 ANDREW STREET             PO BOX 93	EXETER	ON	CA	N0M1S6	
107971343RR0001	Experiences Canada	Registered	1981-08-26		C	29	201-1150 MORRISON DRIVE	OTTAWA	ON	CA	K2H8S9	
810267583RR0001	Extendicare Foundation	Registered	2016-04-15		C	09	700 - 3000 STEELES AVE E	MARKHAM	ON	CA	L3R9W2	
828637785RR0001	Exuma Foundation of Canada	Registered	2015-01-01		C	09	353 DALHOUSIE ST	OTTAWA	ON	CA	K1N7G1	
889302006RR0001	Eyes of Compassion Relief Organization	Registered	2010-01-01		C	09	114 - 1055 CANADIAN PLACE	MISSISSAUGA	ON	CA	L4W0C2	
842695793RR0001	Eyes Wide Open Fertility Support of Windsor Essex County	Registered	2015-05-11		C	09	2806 MANGIN CRESCENT,	WINDSOR	ON	CA	N9E4K7	
808016851RR0001	Eyrie For The Children Foundation	Registered	2013-07-01		A	03	1908-55 HUNTINGDALE BOULEVARD	TORONTO	ON	CA	M1W2N9	
850647637RR0001	Ezer Mizion	Registered	2013-05-29		C	11	701 - 1110 FINCH AVE W	NORTH YORK	ON	CA	M3J2T2	
843454919RR0001	Ezra Canada	Registered	2011-04-09		C	09	15353 CENTREVILLE CREEK ROAD	CALEDON EAST	ON	CA	L7C3C3	
813150364RR0001	Ezra Institute for Contemporary Christianity	Registered	2009-10-04		C	39	9 HEWITT AVE	TORONTO	ON	CA	M6R1Y4	
118890177RR0001	EAGLE LAKE COMMUNITY CHURCH	Registered	1967-01-01		C	31	2605 EAGLE LAKE RD BOX 29	EAGLE LAKE	ON	CA	K0M1M0	
872065024RR0001	EAGLE WINGS DISCIPLESHIP MINISTRIES INC.	Registered	1999-01-14		C	49	2439 HERRGOTT RD	ST CLEMENTS	ON	CA	N0B2M0	
880655014RR0001	EAGLE WORLDWIDE MINISTRIES	Registered	2002-01-01		C	47	P.O.BOX 39	COPETOWN	ON	CA	L0R1J0	
883911109RR0001	EAGLE'S NEST ASSOCIATION OF WATERDOWN	Registered	2003-08-18		C	09	PO BOX 1391	WATERDOWN	ON	CA	L0R2H0	
890568645RR0001	EAGLE'S NEST OF LONDON, INC	Registered	1994-07-07		C	39	347 TALBOT STREET	ST. THOMAS	ON	CA	N5P1B7	
894555788RR0001	EAGLECOM FOUNDATION	Registered	1991-05-21		B	05	SUITE 1700, 2300 YONGE ST.    BOX 2416	TORONTO	ON	CA	M4P1E4	
888805546RR0001	EAGLES REST MINISTRIES	Registered	1996-04-22		C	36	124 ROBBS ROCK ROAD	BURKS FALLS	ON	CA	P0A1C0	
862802238RR0001	EAGLES' NEST CHRISTIAN MINISTRIES OF ARTHUR	Registered	2005-01-01		C	39	8851 - SIDEROAD 3             R. R. #4	KENILWORTH	ON	CA	N0G2E0	
863178927RR0001	EAGLES' WINGS CHARITABLE TRUST	Registered	2000-05-30		B	03	2528 BAYVIEW AVENUE           PO BOX 35539	TORONTO	ON	CA	M2L2Y4	
890761265RR0001	EAGLES'NEST MINISTRIES INTERNATIONAL OF NIAGARA	Registered	1981-12-08		C	39	92 MAIN ST	ST CATHARINES	ON	CA	L2N4V2	
107272411RR0001	EAR FALLS CHAPEL	Registered	1994-01-01		C	49	BOX 426	EAR FALLS	ON	CA	P0V1T0	
876635020RR0001	EAR FALLS COMMUNITY HEALTH CENTRE INCORPORATED	Registered	1999-01-01		C	11	P.O. BOX 520	EAR FALLS	ON	CA	P0V1T0	
869790196RR0001	EARL HAIG CHARITABLE ASSOCIATION	Registered	1998-01-01		C	11	15 EARL HAIG AVENUE	TORONTO	ON	CA	M4C1E2	
895298966RR0001	EARL PORTER LANES RECREATION CENTRE	Registered	2007-06-15		C	09	723 SYNAGOGUE ST.             P.O. BOX 219	IROQUOIS FALLS	ON	CA	P0K1E0	
891111593RR0001	EARLAINE AND GERARD COLLINS FOUNDATION	Registered	1989-01-31		B	55	1166 BAY STREET, SUITE 1603	TORONTO	ON	CA	M5S2X8	
119288918RR0204	EARLSCOURT CONGREGATION OF JEHOVAH'S WITNESSES, TORONTO, ONTARIO	Registered	1967-01-01		C	61	PO BOX 4100 STN MAIN	GEORGETOWN	ON	CA	L7G4Y4	
119292795RR0001	EARLSCOURT-CRECHE CHILD DEVELOPMENT INSTITUTE	Registered	1985-01-01		C	11	197 EUCLID AVENUE	TORONTO	ON	CA	M6J2J8	
879563112RR0001	EARLTON GOSPEL HALL AND CEMETERY	Registered	2001-08-23		C	59	PO BOX 6	EARLTON	ON	CA	P0J1E0	
107692212RR0001	EARLY CHILDHOOD COMMUNITY DEVELOPMENT CENTRE INC.	Registered	1977-05-31		C	20	3340 SCHMON PARKWAY	THOROLD	ON	CA	L2V4Y6	
892366766RR0001	EARLY CHILDHOOD MUSIC ASSOCIATION OF ONTARIO	Registered	1990-07-01		C	22	20 SOMERSET BLVD	ORO-MEDONTE	ON	CA	L0L2E0	
894646785RR0001	EARNEST CHARITABLE FOUNDATION	Registered	1984-06-01		B	09	11 ERIN HEIGHTS DRIVE	ERIN	ON	CA	N0B1T0	
131951378RR0001	EARTH DAY CANADA (1991) INC /JOUR DE LA TERRE CANADA (1991) INC	Registered	1991-11-04		C	59	276 RONCESVALLES AVE	TORONTO	ON	CA	M6R2M2	
135165140RR0001	EARTHROOTS FUND	Registered	1991-12-11		C	21	410-401 RICHMOND ST W	TORONTO	ON	CA	M5V3A8	
118890409RR0001	EAST BERTIE AUXILIARY VOLUNTEER FIRE ASSOCIATION	Registered	1982-01-01		C	59	1015 DOMINION ROAD	FORT ERIE	ON	CA	L2A1H3	
118890458RR0001	EAST CHRISTIAN REFORMED CHURCH	Registered	1967-01-01		C	39	4766 EGREMONT DRIVE           RR 1	STRATHROY	ON	CA	N7G3H3	
119288918RR0194	EAST CONGREGATION OF JEHOVAH'S WITNESSES, BELLEVILLE, ONTARIO	Registered	1967-01-01		C	61	R.R.#4	BELLEVILLE	ON	CA	K8N4Z4	
119288918RR0557	EAST CONGREGATION OF JEHOVAH'S WITNESSES, BRADFORD, ONTARIO	Registered	1982-01-01		C	61	2157 HUGHES DR., BOX 324	GILFORD	ON	CA	L0L1R0	
119288918RR1419	EAST CONGREGATION OF JEHOVAH'S WITNESSES, HAWKESBURY ONTARIO	Registered	2006-05-20		C	61	275 HOFFMAN CRES	HAWKESBURY	ON	CA	K6A3M3	
119288918RR0262	EAST CONGREGATION OF JEHOVAH'S WITNESSES, LONDON, ONTARIO	Registered	1967-01-01		C	61	30 WYNDHAM CRESCENT	LONDON	ON	CA	N5Y5G3	
119288918RR0421	EAST CONGREGATION OF JEHOVAH'S WITNESSES, MARKHAM, ONTARIO	Registered	1974-01-01		C	61	8205 MCCOWAN ROAD	MARKHAM	ON	CA	L3P3J3	
119288918RR0239	EAST CONGREGATION OF JEHOVAH'S WITNESSES, MIDLAND, ONTARIO	Registered	1967-01-01		C	61	281 HANLY ST	MIDLAND	ON	CA	L4R2N8	
119288918RR1190	EAST CONGREGATION OF JEHOVAH'S WITNESSES, MILTON, ONTARIO	Registered	1967-01-01		C	61	101 HESLOP RD.	MILTON	ON	CA	L9T1B2	
119288918RR1439	EAST CONGREGATION OF JEHOVAH'S WITNESSES, NAPANEE, ONTARIO	Registered	2007-03-01		C	61	351 BRIDGE ST. W.	NAPANEE	ON	CA	K7R4B4	
119288918RR0280	EAST CONGREGATION OF JEHOVAH'S WITNESSES, NEWMARKET, ONTARIO	Registered	1967-01-01		C	61	513 GREIG CIR	NEWMARKET	ON	CA	L3Y8S6	
119288918RR1080	EAST CONGREGATION OF JEHOVAH'S WITNESSES, ORLEANS, ONT	Registered	1996-04-01		C	61	1839 SPINGRIDGE DR	ORLEANS	ON	CA	K4A4P3	
119288918RR0345	EAST CONGREGATION OF JEHOVAH'S WITNESSES, OWEN SOUND, ONTARIO	Registered	1968-01-01		C	61	1194 10TH AVE E	OWEN SOUND	ON	CA	N4K3J1	
119288918RR1107	EAST CONGREGATION OF JEHOVAH'S WITNESSES, SUDBURY, ONTARIO	Registered	1967-01-01		C	61	2571 DORSETT DRIVE	SUDBURY	ON	CA	P3B3Y6	
889904447RR0001	EAST ELGIN COMMUNITY ASSISTANCE PROGRAM	Registered	1991-04-08		C	09	280 CAVERLY RD	AYLMER	ON	CA	N5H2V3	
857940449RR0001	EAST END CHURCH OF CHRIST	Registered	2002-10-10		C	39	390 PUMPHOUSE RD	BRADFORD	ON	CA	L3Z4A2	
129135604RR0001	EAST END COMMUNITY HEALTH CENTRE	Registered	1999-04-01		C	11	1619 QUEEN STREET EAST	TORONTO	ON	CA	M4L1G4	
890961642RR0001	EAST FERRIS COUNCIL NO. 6664 CHARITABLE TRUST	Registered	1996-03-25		A	65	1016 CENTENNIAL CRES	CORBEIL	ON	CA	P0H1K0	
118890938RR0001	EAST FERRIS SANTA CLAUS FUND	Registered	1973-12-01		C	09	R.R. #1,89 BIG MOOSE ROAD	CORBEIL	ON	CA	P0H1K0	
894945633RR0033	EAST GATE ALLIANCE CHURCH	Registered	1978-03-01		C	39	EAST GATE ALLIANCE CHURCH     550 CODD'S ROAD	OTTAWA	ON	CA	K1K2G8	
836846923RR0001	EAST HALDIMAND HOSPICE INC.	Registered	2006-12-08		C	01	206 JOHN ST                   HALDIMAND WAR MEMORIAL HOSPIT	DUNNVILLE	ON	CA	N1A2P7	
118891027RR0001	EAST HAMILTON SPIRITUAL CHURCH	Registered	1973-05-01		C	39	83 OTTAWA ST NORTH	HAMILTON	ON	CA	L8H3Y9	
118891076RR0001	EAST KORAH-MAXWELL UNITED CHURCH	Registered	1967-01-01		C	44	4 FOURTH LINE EAST	SAULT STE MARIE	ON	CA	P6A0B5	
890765548RR0001	EAST LAMBTON SECONDARY SCHOOL FOUNDATION	Registered	2006-04-18		C	23	86 SUNSET AVE, BOX 562	WATFORD	ON	CA	N0M2S0	
833980154RR0001	EAST LONDON UNITED CHURCH OUTREACH (ELUCO)	Registered	1984-01-01		C	09	PO BOX 32013	LONDON	ON	CA	N5V5K4	
844064121RR0001	EAST MARKHAM NON-PROFIT HOMES	Registered	2006-08-09		C	09	25 DEVERILL COURT             MAIN OFFICE	MARKHAM	ON	CA	L6G0C7	
130563166RR0001	EAST METRO YOUTH SERVICES	Registered	1979-04-01		C	11	200-1200 MARKHAM RD	SCARBOROUGH	ON	CA	M1H3C3	
118891167RR0001	EAST NISSOURI UNION CHURCH	Registered	1967-01-01		C	31	RR#1	LAKESIDE	ON	CA	N0M2G0	
890030463RR0001	EAST NISSOURI UNION CHURCH MISSION CIRCLE	Registered	1978-11-23		A	45	156740-15TH LINE              RR#1	LAKESIDE	ON	CA	N0M2G0	
118891183RR0001	EAST NORTHUMBERLAND SECONDARY SCHOOL SCHOLARSHIP FUND	Registered	1967-01-01		C	21	71 DUNDAS ST.	BRIGHTON	ON	CA	K0K1H0	
107274227RR0001	EAST PLAINS CO-OPERATIVE PRE-SCHOOL CORPORATION	Registered	1993-06-01		C	01	375 PLAINS RD E	BURLINGTON	ON	CA	L7T2C7	
107274235RR0001	EAST PLAINS UNITED CHURCH	Registered	1967-01-01		C	44	375 PLAINS ROAD EAST	BURLINGTON	ON	CA	L7T2C7	
118891308RR0001	EAST SCARBOROUGH BOYS' AND GIRLS' CLUB	Registered	1967-01-01		C	09	100 GALLOWAY ROAD	SCARBOROUGH	ON	CA	M1E1W7	
859939738RR0001	EAST SCARBOROUGH CHURCH OF GOD	Registered	1983-03-01		C	39	869 PROGRESS AV	SCARBOROUGH	ON	CA	M1H2X6	
118891357RR0001	EAST SIDE CHURCH OF CHRIST	Registered	1973-01-01		C	39	1060 THIRD LINE EAST          RR5	SAULT STE MARIE	ON	CA	P6A6J8	
118891407RR0001	EAST SIDE PLAYERS	Registered	1992-02-15		C	22	43 FOURSOME CRESCENT	TORONTO	ON	CA	M2P1W1	
890739386RR0001	EAST TORONTO CHINESE BAPTIST CHURCH	Registered	1991-01-01		C	31	22 CARNFORTH RD	NORTH YORK	ON	CA	M4A2K7	
890447675RR0001	EAST TORONTO FAMILY COMMUNITY CENTRE	Registered	1993-05-10		C	56	86 BLAKE STREET	TORONTO	ON	CA	M4J3C9	
894945633RR0009	EAST TORONTO MANDARIN ALLIANCE CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE IN CANADA	Registered	2000-08-02		C	39	UNIT 79-2220 MIDLAND AVE.	SCARBOROUGH	ON	CA	M1P3E6	
118891480RR0001	EAST TORONTO VILLAGE CHILDREN'S CENTRE	Registered	1985-03-01		C	01	43 KIMBERLEY AVENUE	TORONTO	ON	CA	M4E2Z4	
886110113RR0001	EAST WEST MISSION FOUNDATION	Registered	1999-01-01		C	47	191 WESTMORELAND AVENUE	TORONTO	ON	CA	M6H3A1	
118891555RR0001	EAST WINDSOR COMMUNITY SERVICE CENTRE	Registered	1986-01-01		C	56	1102 DROUILLARD ROAD	WINDSOR	ON	CA	N8Y2R1	
130497795RR0001	EAST YORK AND EAST TORONTO FAMILY RESOURCES ORGANIZATION	Registered	1988-04-01		C	01	947 QUEEN ST E	TORONTO	ON	CA	M4M1J9	
894945633RR0029	EAST YORK CHINESE ALLIANCE CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE IN CANADA	Registered	1995-01-01		C	39	306 RIVERDALE AVE.	TORONTO	ON	CA	M4J1A2	
847091725RR0001	EAST YORK CONCERT BAND	Registered	2006-09-01		C	22	27 MACNAUGHTON RD	TORONTO	ON	CA	M4G3H5	
107274839RR0001	EAST YORK LEARNING EXPERIENCE	Registered	1988-04-29		C	59	266 DONLANDS AVE	EAST YORK	ON	CA	M4J5B1	
129139366RR0001	EAST YORK MEALS ON WHEELS	Registered	1972-08-13		C	09	52 - 2 THORNCLIFFE PARK DR	EAST YORK	ON	CA	M4H1H2	
138366984RR0001	EAST YORK MENTAL HEALTH COUNSELLING SERVICES AGENCY	Registered	1994-04-01		C	11	1245 DANFORTH AVENUE	TORONTO	ON	CA	M4J1M8	
118891639RR0001	EAST YORK/SCARBOROUGH B.M.E. CHURCH	Registered	1983-12-21		C	39	7 WOOD FERNWAY	NORTH YORK	ON	CA	M2J4P6	
107274904RR0001	EAST ZORRA MENNONITE CHURCH	Registered	1967-01-01		C	34	657173 15TH LINE	TAVISTOCK	ON	CA	N0B2R0	
861354769RR0001	EASTERN COUNTIES (ON) YOUTH FOR CHRIST INCORPORATED	Registered	2006-04-24		C	49	BOX 564                       21, 111 CONCESSION 5	NORTH LANCASTER	ON	CA	K0C1Z0	
118890805RR0001	EASTERN ONTARIO DRAMA LEAGUE	Registered	1967-01-01		C	22	5581 DOCTOR LEACH DR	MANOTICK	ON	CA	K4M1J6	
134820927RR0001	EASTERN ONTARIO FOREST GROUP	Registered	1999-04-01		C	52	P.O. BAG 2111, 10 CAMPUS DRIVE	KEMPTVILLE	ON	CA	K0G1J0	
892586280RR0001	EASTERN ONTARIO ITALIAN CANADIAN CHARTIABLE FOUNDATION	Registered	1996-11-08		A	03	101-865 GLADSTONE	OTTAWA	ON	CA	K1R7T4	
870653227RR0001	EASTERN ONTARIO TRAILS ALLIANCE	Registered	1999-02-02		C	56	POSTAL BAG 1444	TWEED	ON	CA	K0K3J0	
129602470RR0001	EASTERN OTTAWA RESOURCE CENTRE/CENTRE DES RESSOURCES DE L'EST D'OTTAWA	Registered	1979-07-17		C	59	215 - 1980 OGILVIE RD	GLOUCESTER	ON	CA	K1J9L3	
107273666RR0002	EASTERN SYNOD OF THE EVANGELICAL LUTHERAN CHURCH IN CANADA /SYNODE DE L'EST DE L'EGLISE EVANGELIQUE LUTHERIENNE AU CANADA	Registered	1967-01-01		C	32	74 WEBER ST W,	KITCHENER	ON	CA	N2H3Z3	
871877999RR0001	EASTGATE CHRISTIAN FELLOWSHIP ASSOCIATION	Registered	1988-01-01		C	39	476 MARY ST	HAMILTON	ON	CA	L8L4X2	
119288918RR0539	EASTGATE CONGREGATION OF JEHOVAH'S WITNESSES	Registered	1982-01-01		C	61	PO BOX 57043	HAMILTON	ON	CA	L8P4W9	
887950467RR0001	EASTHOPE HISTORICAL GROUP INC	Registered	1992-01-01		C	50	RR#1	STRATFORD	ON	CA	N5A6S2	
132154220RR0001	EASTMINSTER UNITED CHURCH	Registered	1989-03-04		C	44	310 DANFORTH AVENUE	TORONTO	ON	CA	M4K1N6	
129946042RR0001	EASTMINSTER UNITED CHURCH,	Registered	1967-01-01		C	44	432 BRIDGE STREET EAST	BELLEVILLE	ON	CA	K8N1R1	
119288918RR0084	EASTMOUNT PARK CONGREGATION OF JEHOVAH'S WITNESSES, HAMILTON, ONTARIO	Registered	1967-01-01		C	61	241 EAST 43RD STREET	HAMILTON	ON	CA	L8T3C4	
118891209RR0001	EASTONS CORNERS UNITED CHURCH	Registered	1967-01-01		C	44	2296 COUNTY RD 16 RR 2	MERRICKVILLE	ON	CA	K0G1N0	
132331497RR0001	EASTRIDGE EVANGELICAL MISSIONARY CHURCH	Registered	1967-01-01		C	39	12485 TENTH LINE	STOUFFVILLE	ON	CA	L4A3E9	
107274623RR0001	EASTVIEW BAPTIST CHURCH	Registered	1967-01-01		C	31	329 OLMSTEAD ST	OTTAWA	ON	CA	K1L7K2	
